filename,MAE_Ext,MAE_Agr,MAE_Neu,MAE_Con,MAE_Ope,r_Ext,r_Agr,r_Neu,r_Con,r_Ope
psi_GPT4o_mini_zero_shot.json,0.5990196078431372,0.5453781512605042,0.6334733893557424,0.5608683473389356,0.8062464985994399,0.628289354039937,0.406596948922636,0.6260002186099675,0.47635124735938494,0.43016301081299047
psi_GPT4o_zero_shot.json,0.5814285714285714,0.5325490196078432,0.6270028011204481,0.5874509803921569,0.8007843137254902,0.6356659353473806,0.40572728946355535,0.6348897653232388,0.4565045676112921,0.43264641025509365
psi_Gemma2_27b_zero_shot.json,0.7639775910364146,0.5033053221288516,0.7076470588235294,0.6478711484593838,1.0892436974789916,0.4763328854969534,0.35032853968328237,0.5399908875772456,0.3989587740187243,0.3984354311894672
psi_Gemma2_9b_zero_shot.json,0.6173949579831932,0.6471428571428571,0.7878151260504201,0.7282072829131654,0.9464425770308124,0.5547089353368302,0.36866698812971793,0.502163949300281,0.388611450355744,0.34313774401200114
psi_Llama3_70b_zero_shot.json,0.7481792717086836,0.5607563025210084,0.5932773109243697,0.6578711484593837,1.2697759103641455,0.43105456670387304,0.3598928927934766,0.5669740917236691,0.404604963857067,0.38536698393674573
psi_Llama3_8b_zero_shot.json,0.621624649859944,0.5141456582633054,0.610420168067227,0.7184873949579832,0.9336694677871148,0.6036495773845185,0.403561503519002,0.6206496211851877,0.4218769264831761,0.4392993118198356
psi_Mistral_7b_zero_shot.json,0.5667507002801121,0.6626050420168067,0.6011204481792717,0.5656302521008404,0.5818207282913166,0.5577949556267051,0.3398157191240325,0.5649817345007839,0.42321588346685163,0.3632176333519954
